date,nvtRatio
2023-03-10,1.633428
2023-03-11,1.723299
2023-03-12,2.535833
2023-03-13,1.431058
2023-03-14,1.346416
2023-03-15,1.591974
2023-03-16,1.85403
2023-03-17,1.420221
2023-03-18,1.96712
2023-03-19,1.785683
2023-03-20,1.18051
2023-03-21,1.350601
2023-03-22,1.440905
2023-03-23,1.508139
2023-03-24,1.389043
2023-03-25,2.073375
2023-03-26,2.100479
2023-03-27,1.349279
2023-03-28,1.342326
2023-03-29,1.367609
2023-03-30,0.991097
2023-03-31,1.41939
2023-04-01,1.916283
2023-04-02,1.986116
2023-04-03,1.396926
2023-04-04,1.364749
2023-04-05,1.325865
2023-04-06,1.441084
2023-04-07,1.912502
2023-04-08,2.516954
2023-04-09,2.498935
2023-04-10,1.589151
2023-04-11,1.511662
2023-04-12,1.219236
2023-04-13,1.859264
2023-04-14,1.391952
2023-04-15,1.859063
2023-04-16,2.244686
2023-04-17,1.278478
2023-04-18,1.794637
2023-04-19,1.746693
2023-04-20,1.75362
2023-04-21,1.626419
2023-04-22,2.5487
2023-04-23,2.83224
2023-04-24,1.686576
2023-04-25,1.766804
2023-04-26,1.494332
2023-04-27,1.579835
2023-04-28,1.566203
2023-04-29,2.27924
2023-04-30,1.970995
2023-05-01,1.613291
2023-05-02,1.99762
2023-05-03,1.415952
2023-05-04,1.566605
2023-05-05,1.611078
2023-05-06,1.476193
2023-05-07,1.253995
2023-05-08,1.615163
2023-05-09,1.739133
2023-05-10,1.508908
2023-05-11,1.49082
2023-05-12,1.348955
2023-05-13,2.411299
2023-05-14,2.432989
2023-05-15,1.745402
2023-05-16,1.421905
2023-05-17,1.524536
2023-05-18,1.483278
2023-05-19,1.717221
2023-05-20,2.554248
2023-05-21,2.302514
2023-05-22,1.474673
2023-05-23,1.296594
2023-05-24,1.226192
2023-05-25,1.452661
2023-05-26,1.702886
2023-05-27,2.257425
2023-05-28,1.973982
2023-05-29,1.367534
2023-05-30,1.189032
2023-05-31,0.86716
2023-06-01,1.089116
2023-06-02,0.963995
2023-06-03,1.477948
2023-06-04,1.242691
2023-06-05,0.760215
2023-06-06,0.923971
2023-06-07,1.175093
2023-06-08,1.128593
2023-06-09,1.063671
2023-06-10,1.154208
2023-06-11,1.163184
2023-06-12,1.021598
2023-06-13,1.178215
2023-06-14,1.198899
2023-06-15,1.284449
2023-06-16,1.207505
2023-06-17,1.723922
2023-06-18,1.528198
2023-06-19,1.225227
2023-06-20,1.129473
2023-06-21,0.967532
2023-06-22,0.977117
2023-06-23,1.098913
2023-06-24,1.568085
2023-06-25,1.493826
2023-06-26,1.094643
2023-06-27,1.157985
2023-06-28,1.233345
2023-06-29,0.994913
2023-06-30,0.98706
2023-07-01,1.482432
2023-07-02,1.965996
2023-07-03,1.229403
2023-07-04,1.277905
2023-07-05,1.296222
2023-07-06,1.173061
2023-07-07,1.183196
2023-07-08,1.563737
2023-07-09,1.45445
2023-07-10,1.209527
2023-07-11,1.336322
2023-07-12,1.157153
2023-07-13,1.152472
2023-07-14,1.127566
2023-07-15,1.593984
2023-07-16,1.573245
2023-07-17,1.254152
2023-07-18,0.972802
2023-07-19,1.209057
2023-07-20,1.229522
2023-07-21,1.440901
2023-07-22,2.019475
2023-07-23,1.996957
2023-07-24,1.445296
2023-07-25,1.528731
2023-07-26,1.505428
2023-07-27,1.412423
2023-07-28,1.332229
2023-07-29,1.944654
2023-07-30,1.658223
2023-07-31,1.294804
2023-08-01,1.39864
2023-08-02,1.483368
2023-08-03,1.486687
2023-08-04,1.546103
2023-08-05,1.765587
2023-08-06,2.006854
2023-08-07,1.137543
2023-08-08,1.135083
2023-08-09,1.148841
2023-08-10,1.065581
2023-08-11,1.225529
2023-08-12,1.357922
2023-08-13,1.594325
2023-08-14,1.162275
2023-08-15,1.241912
2023-08-16,1.073213
2023-08-17,0.769613
2023-08-18,0.97254
2023-08-19,1.490366
2023-08-20,1.631328
2023-08-21,0.96549
2023-08-22,0.931875
2023-08-23,0.926975
2023-08-24,1.138313
2023-08-25,1.244093
2023-08-26,1.681735
2023-08-27,1.227412
2023-08-28,1.066175
2023-08-29,0.996837
2023-08-30,0.962898
2023-08-31,1.130171
2023-09-01,1.027582
2023-09-02,1.574353
2023-09-03,1.962826
2023-09-04,1.459363
2023-09-05,1.330506
2023-09-06,1.35165
2023-09-07,1.367859
2023-09-08,1.442211
2023-09-09,1.688885
2023-09-10,1.456528
2023-09-11,1.24436
2023-09-12,1.126117
2023-09-13,1.373849
2023-09-14,1.203167
2023-09-15,1.068194
2023-09-16,1.415643
2023-09-17,1.575045
2023-09-18,1.151125
2023-09-19,1.06504
2023-09-20,0.969415
2023-09-21,1.256495
2023-09-22,1.403994
2023-09-23,1.889794
2023-09-24,1.827767
2023-09-25,1.096184
2023-09-26,1.340636
2023-09-27,1.166865
2023-09-28,1.106102
2023-09-29,0.992153
2023-09-30,1.349004
2023-10-01,1.633483
2023-10-02,0.778315
2023-10-03,1.043904
2023-10-04,0.900491
2023-10-05,0.80712
2023-10-06,0.831466
2023-10-07,1.081446
2023-10-08,1.376776
2023-10-09,1.159774
2023-10-10,1.03889
2023-10-11,0.985945
2023-10-12,1.137109
2023-10-13,1.332281
2023-10-14,1.18842
2023-10-15,1.663382
2023-10-16,0.89336
2023-10-17,0.98637
2023-10-18,1.036348
2023-10-19,0.999048
2023-10-20,0.839646
2023-10-21,1.347384
2023-10-22,1.342701
2023-10-23,0.793902
2023-10-24,0.58422
2023-10-25,0.817605
2023-10-26,0.908353
2023-10-27,0.976038
2023-10-28,1.354974
2023-10-29,1.343459
2023-10-30,0.868459
2023-10-31,1.06647
2023-11-01,1.022107
2023-11-02,0.991963
2023-11-03,0.995042
2023-11-04,1.354468
2023-11-05,1.51625
2023-11-06,1.066
2023-11-07,1.055476
2023-11-08,0.967122
2023-11-09,0.752616
2023-11-10,0.986769
2023-11-11,1.188966
2023-11-12,1.331787
2023-11-13,1.026021
2023-11-14,0.851258
2023-11-15,1.02563
2023-11-16,0.914359
2023-11-17,1.086748
2023-11-18,1.66045
2023-11-19,1.463305
2023-11-20,0.865669
2023-11-21,0.807982
2023-11-22,0.884533
2023-11-23,1.679457
2023-11-24,0.899497
2023-11-25,1.245656
2023-11-26,1.185647
2023-11-27,0.943513
2023-11-28,0.987206
2023-11-29,0.910514
2023-11-30,0.89585
2023-12-01,0.779888
2023-12-02,1.085617
2023-12-03,1.100052
2023-12-04,0.736091
2023-12-05,0.849609
2023-12-06,0.787736
2023-12-07,0.902092
2023-12-08,0.820563
2023-12-09,1.285022
2023-12-10,1.477512
2023-12-11,0.799085
2023-12-12,0.859053
2023-12-13,0.978625
2023-12-14,0.966929
2023-12-15,1.0381
2023-12-16,1.42144
2023-12-17,1.793587
2023-12-18,1.079413
2023-12-19,1.067859
2023-12-20,0.980335
2023-12-21,1.080206
2023-12-22,0.950221
2023-12-23,1.748397
2023-12-24,1.407904
2023-12-25,1.652091
2023-12-26,0.998007
2023-12-27,1.04621
2023-12-28,1.126078
2023-12-29,0.966824
2023-12-30,1.272224
2023-12-31,1.368768
2024-01-01,1.53914
2024-01-02,0.927239
2024-01-03,0.90389
2024-01-04,0.765906
2024-01-05,1.018276
2024-01-06,1.411202
2024-01-07,1.372829
2024-01-08,0.968792
2024-01-09,0.692595
2024-01-10,0.612644
2024-01-11,0.682925
2024-01-12,0.524916
2024-01-13,1.114576
2024-01-14,1.526714
2024-01-15,1.115081
2024-01-16,0.860677
2024-01-17,0.653372
2024-01-18,0.68431
2024-01-19,0.847092
2024-01-20,1.490077
2024-01-21,1.382376
2024-01-22,0.698165
2024-01-23,0.822465
2024-01-24,0.715451
2024-01-25,0.783928
2024-01-26,0.754561
2024-01-27,1.238586
2024-01-28,1.75982
2024-01-29,0.8809
2024-01-30,0.693026
2024-01-31,0.576765
2024-02-01,0.821417
2024-02-02,0.931523
2024-02-03,1.323997
2024-02-04,1.450346
2024-02-05,0.934096
2024-02-06,0.855913
2024-02-07,0.963566
2024-02-08,0.83631
2024-02-09,0.766456
2024-02-10,1.276816
2024-02-11,1.251499
2024-02-12,0.834933
2024-02-13,0.743337
2024-02-14,0.655712
2024-02-15,0.813111
2024-02-16,0.853424
2024-02-17,1.423552
2024-02-18,1.393193
2024-02-19,0.954235
2024-02-20,0.804092
2024-02-21,0.782895
2024-02-22,0.867199
2024-02-23,0.991722
2024-02-24,1.505808
2024-02-25,1.47865
2024-02-26,0.852982
2024-02-27,0.647016
2024-02-28,0.541106
2024-02-29,0.581132
2024-03-01,0.681839
2024-03-02,1.340589
2024-03-03,1.277028
2024-03-04,0.681897
2024-03-05,0.463603
2024-03-06,0.567369
2024-03-07,0.645478
2024-03-08,0.673699
2024-03-09,1.186102
2024-03-10,1.104361
2024-03-11,0.597988
2024-03-12,0.581818
2024-03-13,0.496888
2024-03-14,0.625393
2024-03-15,0.707377
2024-03-16,1.216646
2024-03-17,1.198762
2024-03-18,0.835889
2024-03-19,0.705099
2024-03-20,0.772846
2024-03-21,0.90824
2024-03-22,0.912787
2024-03-23,1.113893
2024-03-24,1.610841
2024-03-25,0.653909
2024-03-26,0.687805
2024-03-27,0.811636
2024-03-28,0.827691
2024-03-29,0.868051
2024-03-30,1.529012
2024-03-31,1.773294
2024-04-01,0.634545
2024-04-02,0.726369
2024-04-03,0.87792
2024-04-04,0.944287
2024-04-05,0.833747
2024-04-06,1.351413
2024-04-07,1.438192
2024-04-08,0.815709
2024-04-09,0.942107
2024-04-10,1.054621
2024-04-11,0.972696
2024-04-12,0.971993
2024-04-13,1.210756
2024-04-14,1.214551
2024-04-15,0.829229
2024-04-16,0.786136
2024-04-17,0.789819
2024-04-18,0.820539
2024-04-19,0.984636
2024-04-20,2.088925
2024-04-21,1.661782
2024-04-22,1.158654
2024-04-23,1.094399
2024-04-24,0.991031
2024-04-25,1.300534
2024-04-26,1.016159
2024-04-27,1.435211
2024-04-28,1.39465
2024-04-29,1.047384
2024-04-30,0.821262
2024-05-01,0.896898
2024-05-02,1.088105
2024-05-03,1.188807
2024-05-04,1.761189
2024-05-05,1.787253
2024-05-06,1.159056
2024-05-07,1.106173
2024-05-08,1.162615
2024-05-09,1.150243
2024-05-10,1.089301
2024-05-11,1.806838
2024-05-12,1.597821
2024-05-13,1.027065
2024-05-14,1.127397
2024-05-15,0.975582
2024-05-16,0.881235
2024-05-17,0.952916
2024-05-18,1.475158
2024-05-19,1.437138
2024-05-20,1.027525
2024-05-21,0.794464
2024-05-22,1.015367
2024-05-23,1.196626
2024-05-24,1.23498
2024-05-25,2.170097
2024-05-26,1.521344
2024-05-27,1.365816
2024-05-28,0.760074
2024-05-29,1.084394
2024-05-30,1.094261
2024-05-31,0.911278
2024-06-01,1.79419
2024-06-02,1.331115
2024-06-03,0.852091
2024-06-04,0.914407
2024-06-05,0.776357
2024-06-06,0.995426
2024-06-07,1.116776
2024-06-08,1.513945
2024-06-09,1.862486
2024-06-10,1.130648
2024-06-11,0.926822
2024-06-12,1.135617
2024-06-13,1.310351
2024-06-14,1.043148
2024-06-15,1.612282
2024-06-16,1.684413
2024-06-17,1.011204
2024-06-18,0.929236
2024-06-19,1.244967
2024-06-20,1.202909
2024-06-21,1.099721
2024-06-22,2.1036
2024-06-23,2.101176
2024-06-24,0.802368
2024-06-25,1.217739
2024-06-26,1.043819
2024-06-27,0.615768
2024-06-28,0.964839
2024-06-29,1.659416
2024-06-30,2.046515
2024-07-01,1.12263
2024-07-02,1.185943
2024-07-03,1.00648
2024-07-04,0.834803
2024-07-05,0.773395
2024-07-06,1.415062
2024-07-07,1.365397
2024-07-08,0.803496
2024-07-09,0.9152
2024-07-10,0.877424
2024-07-11,0.92621
2024-07-12,1.017398
2024-07-13,1.399529
2024-07-14,1.379897
2024-07-15,0.80545
2024-07-16,0.66589
2024-07-17,0.883416
2024-07-18,1.388009
2024-07-19,0.982172
2024-07-20,1.329002
2024-07-21,1.596133
2024-07-22,0.911197
2024-07-23,0.756699
2024-07-24,0.987297
2024-07-25,1.006241
2024-07-26,1.247868
2024-07-27,1.276392
2024-07-28,1.985083
2024-07-29,0.806616
2024-07-30,0.761475
2024-07-31,0.728173
2024-08-01,0.96274
2024-08-02,0.641813
2024-08-03,1.573516
2024-08-04,1.222333
2024-08-05,0.55139
2024-08-06,0.762345
2024-08-07,0.777535
2024-08-08,0.91993
2024-08-09,0.851114
2024-08-10,1.41775
2024-08-11,1.239932
2024-08-12,0.895161
2024-08-13,0.84134
2024-08-14,0.788139
2024-08-15,1.02521
2024-08-16,1.065175
2024-08-17,1.834084
2024-08-18,1.606584
2024-08-19,0.881575
2024-08-20,0.881555
2024-08-21,0.964352
2024-08-22,0.960276
2024-08-23,0.852578
2024-08-24,1.314507
2024-08-25,1.489523
2024-08-26,0.942943
2024-08-27,0.640116
2024-08-28,0.735758
2024-08-29,0.945095
2024-08-30,1.020783
2024-08-31,1.804048
2024-09-01,0.885484
2024-09-02,1.030177
2024-09-03,0.739012
2024-09-04,0.796247
2024-09-05,0.865396
2024-09-06,0.796106
2024-09-07,1.603192
2024-09-08,1.376677
2024-09-09,0.837835
2024-09-10,0.536163
2024-09-11,0.598001
2024-09-12,0.702468
2024-09-13,0.659898
2024-09-14,1.102572
2024-09-15,1.248008
2024-09-16,0.791055
2024-09-17,0.886467
2024-09-18,0.924581
2024-09-19,0.84601
2024-09-20,0.757261
2024-09-21,1.789532
2024-09-22,1.824459
2024-09-23,0.982888
2024-09-24,0.897391
2024-09-25,0.899018
2024-09-26,0.892436
2024-09-27,0.920193
2024-09-28,1.604257
2024-09-29,1.509016
2024-09-30,0.74304
2024-10-01,0.797793
2024-10-02,0.924253
2024-10-03,0.836052
2024-10-04,0.930122
2024-10-05,1.750767
2024-10-06,1.319488
2024-10-07,0.724868
2024-10-08,0.688096
2024-10-09,0.890783
2024-10-10,1.14701
2024-10-11,1.16797
2024-10-12,1.911283
2024-10-13,2.030523
2024-10-14,1.232836
2024-10-15,0.889225
2024-10-16,1.046274
2024-10-17,1.238943
2024-10-18,1.116991
2024-10-19,1.922592
2024-10-20,1.979609
2024-10-21,1.090224
2024-10-22,1.083108
2024-10-23,1.368423
2024-10-24,1.257893
2024-10-25,1.228865
2024-10-26,2.030386
2024-10-27,2.323188
2024-10-28,1.138682
2024-10-29,0.750968
2024-10-30,0.787907
2024-10-31,0.839572
2024-11-01,0.928394
2024-11-02,2.236646
2024-11-03,2.062775
2024-11-04,1.253381
2024-11-05,0.978033
2024-11-06,0.57347
2024-11-07,0.797215
2024-11-08,0.753263
2024-11-09,1.30078
2024-11-10,0.895162
2024-11-11,0.631479
2024-11-12,0.517782
2024-11-13,0.593279
2024-11-14,0.659941
2024-11-15,0.787458
2024-11-16,1.35823
2024-11-17,1.601794
2024-11-18,0.801413
2024-11-19,0.761214
2024-11-20,0.715575
2024-11-21,0.504107
2024-11-22,0.67086
2024-11-23,0.992861
2024-11-24,1.277949
2024-11-25,0.68357
2024-11-26,0.736077
2024-11-27,0.944444
2024-11-28,1.211542
2024-11-29,1.023669
2024-11-30,1.513406
2024-12-01,1.730075
2024-12-02,0.77123
2024-12-03,0.84879
2024-12-04,0.853958
2024-12-05,0.468414
2024-12-06,0.680984
2024-12-07,1.567497
2024-12-08,1.630133
2024-12-09,0.731083
2024-12-10,0.848625
2024-12-11,0.847689
2024-12-12,0.964499
2024-12-13,0.973178
2024-12-14,1.652093
2024-12-15,1.664218
2024-12-16,0.758634
2024-12-17,0.787411
2024-12-18,0.795655
2024-12-19,0.739033
2024-12-20,0.746669
2024-12-21,1.573777
2024-12-22,1.915312
2024-12-23,0.75443
2024-12-24,1.115277
2024-12-25,1.578266
2024-12-26,1.168103
2024-12-27,1.081294
2024-12-28,1.86652
2024-12-29,1.209098
2024-12-30,0.808991
2024-12-31,0.85392
2025-01-01,1.321961
2025-01-02,1.124176
2025-01-03,1.059676
2025-01-04,1.494416
2025-01-05,1.576218
2025-01-06,0.977344
2025-01-07,0.851308
2025-01-08,0.897742
2025-01-09,0.933845
2025-01-10,0.775579
2025-01-11,1.643079
2025-01-12,1.508786
2025-01-13,1.116242
2025-01-14,0.914169
2025-01-15,0.844766
2025-01-16,0.783294
2025-01-17,0.762745
2025-01-18,0.921085
2025-01-19,0.944353
2025-01-20,0.713066
2025-01-21,0.818788
2025-01-22,0.875565
2025-01-23,0.827222
2025-01-24,0.993749
2025-01-25,1.607428
2025-01-26,1.697148
2025-01-27,1.033273
2025-01-28,1.291772
2025-01-29,1.047103
2025-01-30,1.084477
2025-01-31,0.987706
2025-02-01,1.656262
2025-02-02,1.277778
2025-02-03,0.830393
2025-02-04,0.933262
2025-02-05,0.977888
2025-02-06,1.107137
2025-02-07,1.271638
2025-02-08,1.818922
2025-02-09,1.794564
2025-02-10,1.197949
2025-02-11,1.140258
2025-02-12,1.224125
2025-02-13,1.148366
2025-02-14,1.099337
2025-02-15,1.32313
2025-02-16,1.435912
2025-02-17,1.250985
2025-02-18,1.139154
2025-02-19,1.064234
2025-02-20,0.965934
2025-02-21,0.867166
2025-02-22,0.961478
2025-02-23,1.330053
2025-02-24,0.826795
2025-02-25,0.509599
2025-02-26,0.507589
2025-02-27,0.694254
2025-02-28,0.741269
2025-03-01,1.17501
2025-03-02,1.047102
2025-03-03,0.703488
2025-03-04,0.979666
2025-03-05,1.09096
2025-03-06,0.907088
2025-03-07,0.84199
2025-03-08,1.449414
2025-03-09,1.258645
2025-03-10,0.832705
2025-03-11,0.823779
2025-03-12,0.940576
2025-03-13,1.072127
2025-03-14,1.217317
2025-03-15,1.660921
2025-03-16,1.546311
2025-03-17,1.193348
2025-03-18,1.171204
2025-03-19,1.237074
2025-03-20,1.109097
2025-03-21,1.323104
2025-03-22,2.010057
2025-03-23,2.101482
2025-03-24,1.202606
2025-03-25,1.089252
2025-03-26,1.125457
2025-03-27,1.182925
2025-03-28,0.950198
2025-03-29,1.475407
2025-03-30,1.632522
2025-03-31,0.925358
2025-04-01,1.161675
2025-04-02,1.050954
2025-04-03,0.984866
2025-04-04,1.125256
2025-04-05,1.809921
2025-04-06,1.423003
2025-04-07,0.839914
2025-04-08,1.034622
2025-04-09,0.871602
2025-04-10,0.938958
2025-04-11,0.989243
2025-04-12,1.537069
2025-04-13,1.538624
2025-04-14,1.208651
2025-04-15,0.952014
2025-04-16,1.206138
2025-04-17,0.869202
2025-04-18,1.210038
2025-04-19,1.68935
2025-04-20,1.903058
2025-04-21,1.094936
2025-04-22,0.883386
2025-04-23,0.67143
2025-04-24,0.862645
2025-04-25,0.834913
2025-04-26,1.721999
2025-04-27,1.609601
2025-04-28,0.920875
2025-04-29,0.882607
2025-04-30,0.968459
2025-05-01,0.83538
2025-05-02,0.837721
2025-05-03,1.256665
2025-05-04,1.28038
2025-05-05,0.792564
2025-05-06,0.896505
2025-05-07,0.871001
2025-05-08,0.895701
2025-05-09,0.764349
2025-05-10,1.360829
2025-05-11,1.310951
2025-05-12,0.920204
2025-05-13,0.859271
2025-05-14,0.899134
2025-05-15,0.857537
2025-05-16,1.008873
2025-05-17,1.703828
2025-05-18,1.633138
2025-05-19,1.00005
2025-05-20,0.917943
2025-05-21,0.779377
2025-05-22,0.622808
2025-05-23,0.758638
2025-05-24,1.396413
2025-05-25,1.509909
2025-05-26,1.143284
2025-05-27,1.014228
2025-05-28,0.882293
2025-05-29,1.054897
2025-05-30,0.896359
2025-05-31,1.541237
2025-06-01,1.436856
2025-06-02,0.841653
2025-06-03,0.81693
2025-06-04,0.911721
2025-06-05,0.909749
2025-06-06,1.019679
2025-06-07,1.585661
2025-06-08,1.630055
2025-06-09,1.112089
2025-06-10,0.878577
2025-06-11,1.012824
2025-06-12,1.168066
2025-06-13,0.987136
2025-06-14,1.814216
2025-06-15,2.268836
2025-06-16,1.079747
2025-06-17,0.913137
2025-06-18,1.062707
2025-06-19,1.457782
2025-06-20,1.095492
2025-06-21,1.931146
2025-06-22,1.262132
2025-06-23,0.997147
2025-06-24,0.915389
2025-06-25,0.880101
2025-06-26,0.943523
2025-06-27,0.950331
2025-06-28,1.747785
2025-06-29,1.897468
2025-06-30,0.996547
2025-07-01,1.259782
2025-07-02,1.347132
2025-07-03,1.035262
2025-07-04,1.127838
2025-07-05,2.272947
2025-07-06,2.212543
2025-07-07,1.134638
2025-07-08,1.333783
2025-07-09,1.277192
2025-07-10,0.894275
2025-07-11,0.613098
2025-07-12,1.163295
2025-07-13,1.380998
2025-07-14,0.581875
2025-07-15,0.544559
2025-07-16,0.665954
2025-07-17,0.592742
2025-07-18,0.727395
2025-07-19,1.469679
2025-07-20,1.501159
2025-07-21,0.689053
2025-07-22,0.881026
2025-07-23,1.009045
2025-07-24,0.947518
2025-07-25,0.620806
2025-07-26,1.329225
2025-07-27,1.356822
2025-07-28,0.963624
2025-07-29,1.059945
2025-07-30,0.984419
2025-07-31,1.052324
2025-08-01,0.7992
2025-08-02,1.311644
2025-08-03,1.334815
2025-08-04,0.907629
2025-08-05,1.014202
2025-08-06,0.989019
2025-08-07,1.033459
2025-08-08,0.985775
2025-08-09,1.401078
2025-08-10,1.359886
2025-08-11,0.805412
2025-08-12,0.877331
2025-08-13,0.868569
2025-08-14,0.884035
2025-08-15,1.041639
2025-08-16,1.419489
2025-08-17,1.454772
2025-08-18,0.963613
2025-08-19,0.972808
2025-08-20,1.058037
2025-08-21,1.006083
2025-08-22,0.89455
2025-08-23,1.167165
2025-08-24,1.040219
2025-08-25,0.899217
2025-08-26,0.886352
2025-08-27,0.998386
2025-08-28,0.94933
2025-08-29,0.728181
2025-08-30,1.116244
2025-08-31,1.207505
2025-09-01,0.999586
2025-09-02,0.967719
2025-09-03,0.939307
2025-09-04,0.822693
2025-09-05,0.729711
2025-09-06,1.296626
2025-09-07,1.289983
2025-09-08,0.853302
2025-09-09,0.776145
2025-09-10,0.855464
2025-09-11,0.976752
2025-09-12,1.061513
2025-09-13,1.196211
2025-09-14,1.532038
2025-09-15,0.811164
2025-09-16,0.971902
2025-09-17,1.004431
2025-09-18,0.847083
2025-09-19,0.829195
2025-09-20,1.157198
2025-09-21,1.350857
2025-09-22,0.829924
2025-09-23,0.8706
2025-09-24,0.902839
2025-09-25,0.765135
2025-09-26,0.647619
2025-09-27,1.196042
2025-09-28,1.351113
2025-09-29,0.878304
2025-09-30,0.779959
2025-10-01,0.723894
2025-10-02,0.690764
2025-10-03,0.605365
2025-10-04,1.0262
2025-10-05,0.944376
2025-10-06,0.756033
2025-10-07,0.770477
2025-10-08,0.696099
2025-10-09,0.845192
2025-10-10,0.763319
2025-10-11,0.699681
2025-10-12,0.890752
2025-10-13,0.718884
2025-10-14,0.513797
2025-10-15,0.679779
2025-10-16,0.69744
2025-10-17,0.594582
2025-10-18,1.11326
2025-10-19,1.011857
2025-10-20,0.915397
2025-10-21,0.70689
2025-10-22,0.820298
2025-10-23,0.882144
2025-10-24,0.89356
2025-10-25,1.153941
2025-10-26,1.046784
2025-10-27,0.786937
2025-10-28,0.816211
2025-10-29,0.881838
2025-10-30,0.756687
2025-10-31,0.738168
2025-11-01,1.021513
2025-11-02,1.189886
2025-11-03,0.685081
2025-11-04,0.509731
2025-11-05,0.65583
2025-11-06,0.716697
2025-11-07,0.658254
2025-11-08,1.029774
2025-11-09,1.169025
2025-11-10,0.795566
2025-11-11,0.637457
2025-11-12,0.73451
2025-11-13,0.661671
2025-11-14,0.499118
2025-11-15,0.915207
2025-11-16,0.844371
2025-11-17,0.571159
2025-11-18,0.467169
2025-11-19,0.532665
2025-11-20,0.539276
2025-11-21,0.419106
2025-11-22,0.43383
2025-11-23,0.679566
2025-11-24,0.730824
2025-11-25,0.791818
2025-11-26,0.767952
2025-11-27,0.855266
2025-11-28,0.751693
2025-11-29,1.109609
2025-11-30,1.011192
2025-12-01,0.729736
2025-12-02,0.694233
2025-12-03,0.697096
2025-12-04,0.95707
2025-12-05,0.862759
2025-12-06,1.253662
2025-12-07,1.367583
2025-12-08,0.845076
2025-12-09,0.807762
2025-12-10,0.727457
2025-12-11,0.821206
2025-12-12,0.884934
2025-12-13,1.144027
2025-12-14,1.128529
2025-12-15,0.850634
2025-12-16,0.812098
2025-12-17,0.710873
2025-12-18,0.740239
2025-12-19,0.742196
2025-12-20,0.897883
2025-12-21,1.175859
2025-12-22,0.839117
2025-12-23,0.779484
2025-12-24,0.820501
2025-12-25,1.293785
2025-12-26,0.799676
2025-12-27,1.36354
2025-12-28,1.218866
2025-12-29,0.598201
2025-12-30,0.732977
2025-12-31,0.641296
2026-01-01,1.059224
2026-01-02,0.770868
2026-01-03,1.032088
2026-01-04,0.953853
2026-01-05,0.746784
2026-01-06,0.830891
2026-01-07,0.786117
2026-01-08,0.962808
2026-01-09,0.84906
2026-01-10,1.230663
2026-01-11,1.316552
2026-01-12,1.006158
2026-01-13,0.638699
2026-01-14,0.595295
2026-01-15,0.604594
2026-01-16,0.804519
2026-01-17,1.154752
2026-01-18,1.334882
2026-01-19,1.108903
2026-01-20,0.721112
2026-01-21,0.786069
2026-01-22,0.810579
2026-01-23,0.689824
2026-01-24,1.506891
2026-01-25,1.069857
2026-01-26,0.864421
2026-01-27,0.890036
2026-01-28,0.858904
2026-01-29,0.765336
2026-01-30,0.654148
2026-01-31,0.669837
2026-02-01,0.770415
2026-02-02,0.538302
2026-02-03,0.527007
2026-02-04,0.532784
2026-02-05,0.314312
2026-02-06,0.386691
2026-02-07,0.575737
2026-02-08,0.742662
2026-02-09,0.581375
2026-02-10,0.673228
2026-02-11,0.686607
2026-02-12,0.710943
2026-02-13,0.81718
2026-02-14,1.022005
2026-02-15,1.198887
2026-02-18,1.541658
2026-02-19,0.873522
2026-02-20,0.697348
2026-02-21,1.22142
2026-02-22,1.240602
2026-02-23,0.842819
2026-02-24,0.652861
2026-02-25,0.617245
2026-02-26,0.640828
2026-02-27,0.791397
2026-02-28,1.174212
2026-03-01,1.105831
2026-03-02,0.778303
2026-03-03,0.79547
2026-03-04,0.66815
2026-03-05,0.761854
2026-03-06,0.749953
2026-03-07,1.326658
2026-03-08,1.341625
2026-03-09,0.887487
2026-03-10,0.778058
2026-03-11,0.905906
2026-03-12,0.904568
2026-03-13,0.834054
2026-03-14,1.194919
2026-03-15,1.272904
2026-03-16,0.69505
2026-03-17,0.795937
2026-03-18,0.822449
2026-03-19,1.006641
2026-03-20,0.98892
2026-03-21,1.649303
2026-03-22,1.326665
2026-03-23,0.943331
2026-03-24,0.916347
2026-03-25,0.943917
2026-03-26,0.851974
2026-03-27,0.770498
2026-03-28,1.32782
2026-03-29,1.350621
2026-03-30,0.783761
2026-03-31,0.861489
2026-04-01,0.98271
2026-04-02,0.749611
2026-04-03,1.016856
2026-04-04,1.502813
2026-04-05,1.449675
2026-04-06,1.074352
2026-04-07,0.80943
2026-04-08,0.842756
2026-04-09,0.923313
2026-04-10,0.832484
2026-04-11,1.019006
2026-04-12,1.383081
2026-04-13,0.846866
2026-04-14,0.631364
